Accession	Description	markers	tagm.map.allocation	tagm.map.probability	tagm.map.joint.19S.proteasome	tagm.map.joint.20S.proteasome	tagm.map.joint.40S.ribosome	tagm.map.joint.60S.ribosome	tagm.map.joint.apical.1	tagm.map.joint.apical.2	tagm.map.joint.apicoplast	tagm.map.joint.cytosol	tagm.map.joint.dense.granules	tagm.map.joint.endomembrane.vesicles	tagm.map.joint.ER	tagm.map.joint.ER.2	tagm.map.joint.Golgi	tagm.map.joint.IMC	tagm.map.joint.micronemes	tagm.map.joint.mitochondrion...membranes	tagm.map.joint.mitochondrion...soluble	tagm.map.joint.nucleolus	tagm.map.joint.nucleus...chromatin	tagm.map.joint.nucleus...non.chromatin	tagm.map.joint.PM...integral	tagm.map.joint.PM...peripheral.1	tagm.map.joint.PM...peripheral.2	tagm.map.joint.rhoptries.1	tagm.map.joint.rhoptries.2	tagm.map.joint.tubulin.cytoskeleton	tagm.map.outlier	tagm.map.loc.prob	tagm.map.allocation.pred	tagm.mcmc.allocation	tagm.mcmc.probability	tagm.mcmc.probability.lowerquantile	tagm.mcmc.probability.upperquantile	tagm.mcmc.mean.shannon	tagm.mcmc.outlier	tagm.mcmc.joint.19S.proteasome	tagm.mcmc.joint.20S.proteasome	tagm.mcmc.joint.40S.ribosome	tagm.mcmc.joint.60S.ribosome	tagm.mcmc.joint.apical.1	tagm.mcmc.joint.apical.2	tagm.mcmc.joint.apicoplast	tagm.mcmc.joint.cytosol	tagm.mcmc.joint.dense.granules	tagm.mcmc.joint.endomembrane.vesicles	tagm.mcmc.joint.ER	tagm.mcmc.joint.ER.2	tagm.mcmc.joint.Golgi	tagm.mcmc.joint.IMC	tagm.mcmc.joint.micronemes	tagm.mcmc.joint.mitochondrion...membranes	tagm.mcmc.joint.mitochondrion...soluble	tagm.mcmc.joint.nucleolus	tagm.mcmc.joint.nucleus...chromatin	tagm.mcmc.joint.nucleus...non.chromatin	tagm.mcmc.joint.PM...integral	tagm.mcmc.joint.PM...peripheral.1	tagm.mcmc.joint.PM...peripheral.2	tagm.mcmc.joint.rhoptries.1	tagm.mcmc.joint.rhoptries.2	tagm.mcmc.joint.tubulin.cytoskeleton	tagm.mcmc.loc.prob	tagm.mcmc.allocation.pred
TGME49_310330	hypothetical protein	unknown	cytosol	1.361896e-08	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361958	0.159177	0.04250335	0.008788445	0.07604915	0.004056042	0.03454412	0.02770808	0.01724012	0.06418833	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	1.854761e-16	unknown	19S proteasome	1	1	1	9.38718e-09	1.593079e-07	1	2.205704e-13	2.39694e-18	4.916541e-34	1.143125e-64	7.437846e-30	1.597544e-102	4.776054e-10	5.120823e-78	1.677171e-29	5.380019e-191	6.249653e-39	1.487865e-71	7.221173e-68	5.015826e-66	4.266743e-156	3.254317e-147	2.960685e-11	1.423748e-62	2.326333e-21	9.699185e-40	1.571396e-63	5.75298e-36	5.58476e-65	3.874062e-64	4.657686e-26	0.9999998	19S proteasome
TGME49_254080	metal cation transporter, ZIP family protein	unknown	rhoptries 2	1	5.638636e-14	4.643588e-14	9.28156e-14	1.293408e-13	1.558919e-13	5.306958e-14	4.280431e-13	1.562018e-12	4.170894e-13	8.624183e-14	7.462774e-13	3.980232e-14	3.389847e-13	2.71902e-13	1.691789e-13	6.298861e-13	6.933484e-13	1.026182e-13	1.576915e-12	1.185177e-12	3.848632e-13	1.624858e-13	1.028783e-13	1.890664e-13	1	2.985164e-14	9.813093e-12	1	rhoptries 2	rhoptries 2	1	0.9999999	1	4.221626e-07	1.062333e-11	9.367486e-49	1.088475e-44	3.022755e-44	2.164863e-45	1.02912e-22	2.345016e-23	3.513605e-14	1.387834e-90	2.847107e-29	7.256475e-14	1.012824e-25	1.192977e-17	2.361527e-12	1.952672e-16	2.301399e-11	9.18398e-69	7.954157e-61	2.305813e-27	9.617746e-80	1.538689e-124	2.715839e-08	1.772814e-15	8.723842e-17	5.403478e-10	1	6.624792e-39	1	rhoptries 2
TGME49_214170	hypothetical protein	unknown	nucleus - non-chromatin	8.699067e-86	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	nucleolus	1	1	1	2.468124e-09	0.005017079	2.172713e-13	2.482551e-14	4.304201e-12	2.376937e-21	6.102144e-39	1.340395e-15	8.199922e-61	5.875835e-71	4.732909e-51	1.165474e-10	6.648865e-129	3.076743e-20	7.899252e-49	7.497523e-47	5.702896e-45	3.644013e-113	4.547463e-104	1	1.231224e-52	6.058453e-41	4.129963e-21	1.938821e-41	7.15176e-19	4.428385e-44	6.05611e-41	1.057209e-11	0.9949829	nucleolus
TGME49_220200	hypothetical protein	unknown	mitochondrion - soluble	0.9999998	9.923047e-10	8.171931e-10	1.633398e-09	2.27618e-09	2.743434e-09	9.33935e-10	7.532835e-09	2.748888e-08	7.340068e-09	1.517711e-09	1.313322e-08	7.004537e-10	5.965557e-09	4.785015e-09	2.977263e-09	1.108493e-08	0.9999998	1.805908e-09	2.775104e-08	2.085712e-08	6.772943e-09	2.859475e-09	1.810485e-09	3.327249e-09	2.860166e-09	5.253384e-10	1.726939e-07	0.9999997	mitochondrion - soluble	mitochondrion - soluble	1	1	1	5.92126e-10	9.025681e-09	2.225338e-37	4.726869e-41	3.418369e-32	1.878478e-37	6.206547e-28	3.267802e-25	2.545553e-70	1.388354e-90	7.9725e-17	1.789105e-28	1.296799e-44	2.967492e-32	1.876428e-47	1.930715e-51	6.190115e-55	9.992625e-16	1	2.364017e-11	4.115653e-24	2.958564e-43	2.913379e-30	1.826311e-58	9.225496e-18	4.964849e-17	1.520365e-39	3.708111e-25	1	mitochondrion - soluble
TGME49_232650	hypothetical protein	unknown	nucleus - chromatin	0.999985	8.625509e-08	7.10337e-08	1.419815e-07	1.978547e-07	2.384703e-07	8.118137e-08	6.547841e-07	2.389444e-06	6.380281e-07	1.319255e-07	1.141592e-06	6.088623e-08	5.185501e-07	4.159327e-07	2.587956e-07	9.635466e-07	1.060626e-06	1.569767e-07	0.9999874	1.813159e-06	5.887313e-07	2.48557e-07	1.573746e-07	2.892178e-07	2.486171e-07	4.566452e-08	1.501124e-05	0.99997	nucleus - chromatin	nucleus - chromatin	0.9999819	0.9999492	0.999996	0.0002142569	5.487612e-07	1.801588e-12	2.234418e-32	8.247211e-15	3.636065e-13	3.501256e-20	3.791676e-08	5.052404e-43	5.987202e-26	2.120214e-18	1.091308e-16	3.01788e-45	2.250191e-22	1.844669e-37	2.09287e-40	8.574255e-45	7.917401e-66	2.480335e-35	1.765301e-05	0.9999819	6.127981e-08	1.335625e-19	4.635381e-47	3.969005e-07	1.975254e-28	5.627185e-33	3.929408e-19	0.9999813	nucleus - chromatin
TGME49_202120	hypothetical protein	unknown	nucleus - chromatin	3.493645e-58	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	PM - peripheral 2	0.9845221	0.8527993	0.9999999	0.03015709	0.2124435	2.235801e-20	1.117701e-25	4.957909e-22	6.520368e-23	2.569777e-13	0.01546715	6.723665e-21	2.502518e-40	2.274302e-26	4.024524e-07	1.56961e-58	8.617159e-06	1.485895e-12	1.531508e-15	1.318182e-21	6.465128e-68	5.931934e-26	1.68654e-06	4.414867e-32	1.851896e-52	2.014325e-10	1.371772e-28	0.9845221	1.841714e-11	4.228694e-18	8.234618e-18	0.7753668	unknown
TGME49_320592	hypothetical protein	unknown	mitochondrion - soluble	2.170879e-23	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	nucleolus	1	0.9999999	1	2.577803e-07	0.0003820024	1.434961e-23	4.136208e-26	1.677669e-19	2.591867e-22	2.306256e-18	3.800175e-10	3.357959e-57	1.520325e-73	1.38479e-11	1.916682e-12	1.25378e-58	2.286775e-19	5.475014e-40	3.319039e-43	2.793046e-41	3.632719e-29	1.415635e-08	1	5.656262e-20	1.548017e-34	6.461228e-24	3.099949e-48	1.476071e-14	1.152118e-14	1.93225e-28	6.447832e-13	0.999618	nucleolus
TGME49_309010	elongation factor P, putative	unknown	mitochondrion - soluble	0.9999999	4.834838e-10	3.981636e-10	7.958457e-10	1.109031e-09	1.336692e-09	4.550442e-10	3.670247e-09	1.33935e-08	3.576325e-09	7.39479e-10	6.398942e-09	3.412843e-10	2.906618e-09	2.331418e-09	1.450622e-09	5.400947e-09	0.9999999	8.798982e-10	1.352123e-08	1.016228e-08	3.300003e-09	1.393231e-09	8.821283e-10	1.621146e-09	1.393568e-09	2.559623e-10	8.414219e-08	0.9999998	mitochondrion - soluble	mitochondrion - soluble	1	1	1	7.965851e-08	1.288714e-08	4.745841e-38	3.534182e-39	8.331121e-38	1.211285e-44	4.438258e-26	6.837063e-23	1.413678e-78	2.204273e-75	1.066186e-24	7.774561e-23	1.011136e-76	5.658175e-34	1.435839e-45	9.384577e-50	3.178347e-54	6.125624e-43	1	3.17949e-16	6.24844e-48	9.258706e-79	5.102609e-35	2.170045e-60	2.371236e-15	3.965325e-09	7.147164e-43	1.561142e-26	1	mitochondrion - soluble
TGME49_293400	hypothetical protein	unknown	mitochondrion - membranes	1	1.446862e-13	1.191535e-13	2.381628e-13	3.318857e-13	4.000152e-13	1.361754e-13	1.098349e-12	4.008105e-12	1.070242e-12	2.212946e-13	1.914931e-12	1.021319e-13	8.698271e-13	6.976944e-13	4.341094e-13	1	1.860376e-12	2.633161e-13	4.046329e-12	3.041139e-12	9.875505e-13	4.169349e-13	2.639835e-13	4.851401e-13	4.170356e-13	7.659865e-14	2.518018e-11	1	mitochondrion - membranes	mitochondrion - membranes	1	1	1	1.701967e-07	1.161856e-12	1.319395e-58	2.934013e-47	5.28227e-43	8.879196e-51	2.63516e-36	1.66175e-34	1.011482e-77	3.809803e-136	9.49895e-26	2.108533e-36	3.286054e-42	7.217249e-36	1.143285e-52	1.486332e-57	2.277773e-54	1	8.907293e-09	3.189991e-25	1.1736e-60	1.733267e-110	5.199208e-37	1.838239e-60	1.12814e-29	1.472481e-28	3.435398e-43	9.399059e-36	1	mitochondrion - membranes
TGME49_310300	hypothetical protein	unknown	mitochondrion - soluble	1	2.019998e-10	1.66353e-10	3.325048e-10	4.633537e-10	5.584708e-10	1.901177e-10	1.533432e-09	5.595812e-09	1.494191e-09	3.089548e-10	2.673482e-09	1.425888e-10	1.214387e-09	9.740681e-10	6.060706e-10	2.256519e-09	1	3.67622e-10	5.649177e-09	4.245807e-09	1.378743e-09	5.820929e-10	3.685537e-10	6.773158e-10	5.822335e-10	1.069412e-10	3.515466e-08	0.9999999	mitochondrion - soluble	mitochondrion - soluble	1	1	1	1.339908e-08	6.983921e-09	1.234581e-35	6.291862e-38	1.063118e-29	1.543639e-36	3.555573e-25	3.052759e-24	1.002446e-74	2.86161e-85	2.820189e-17	4.699991e-27	2.986347e-50	9.177129e-31	5.351091e-47	2.227786e-50	1.41125e-54	1.672044e-15	1	6.163514e-10	2.188292e-21	2.697982e-43	5.743398e-29	6.327649e-57	7.161346e-18	5.370797e-19	1.105887e-40	2.463517e-23	1	mitochondrion - soluble
TGME49_208070	inositol polyphosphate kinase	dense granules	dense granules	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	dense granules	dense granules	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	dense granules
TGME49_222880	hypothetical protein	unknown	apicoplast	2.370893e-27	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	ER 2	0.9874244	0.9984431	1	0.001983403	0.0002876261	1.325638e-24	2.383854e-24	9.432625e-21	1.29739e-24	1.296189e-20	1.531018e-20	2.265454e-06	3.418991e-70	2.721709e-25	4.262947e-10	6.620986e-54	0.9874244	1.385319e-20	2.431851e-20	1.127796e-19	7.063344e-87	4.308206e-67	5.411122e-10	4.250963e-62	4.74637e-71	7.058129e-10	5.789444e-21	0.01257329	2.287954e-22	3.375289e-22	2.211717e-19	0.9871404	unknown
TGME49_265470	hypothetical protein	unknown	mitochondrion - soluble	1	5.899025e-12	4.858026e-12	9.710177e-12	1.353137e-11	1.630909e-11	5.55203e-12	4.478098e-11	1.634151e-10	4.363503e-11	9.022442e-12	7.807401e-11	4.164037e-12	3.546388e-11	2.844582e-11	1.769915e-11	6.589739e-11	1	1.073571e-11	1.649736e-10	1.239908e-10	4.02636e-11	1.699893e-11	1.076292e-11	1.977973e-11	1.700303e-11	3.123017e-12	1.026626e-09	1	mitochondrion - soluble	mitochondrion - soluble	1	1	1	2.957835e-11	3.217535e-10	6.270586e-43	1.412962e-41	3.71798e-34	1.405192e-39	2.943581e-29	8.089918e-27	3.533035e-77	6.985828e-101	2.161712e-18	1.113027e-29	1.463579e-45	1.933292e-34	6.945876e-52	3.522109e-54	2.900062e-57	6.279708e-16	1	1.046373e-12	9.538747e-31	5.854421e-50	3.269739e-34	4.18351e-60	1.729231e-22	7.632721e-19	4.117401e-43	1.372832e-25	1	mitochondrion - soluble
TGME49_257020	hypothetical protein	unknown	nucleus - chromatin	0.9951731	2.773569e-05	2.284119e-05	4.565475e-05	6.362102e-05	7.668113e-05	2.610421e-05	0.0002105486	0.0007683359	0.0002051607	4.24212e-05	0.0003670838	1.957823e-05	0.000166742	0.0001337449	8.321684e-05	0.0003098325	0.0003410487	5.047653e-05	0.9959487	0.0005829729	0.0001893091	7.992457e-05	5.060446e-05	9.29992e-05	7.994387e-05	1.468362e-05	0.004826929	0.9903694	nucleus - chromatin	nucleus - chromatin	0.9030117	0.6907016	0.9805481	0.3283695	0.006034654	3.210252e-10	2.114769e-28	3.825952e-15	4.447361e-10	1.613778e-20	7.963756e-16	4.482422e-22	1.657612e-21	2.378103e-11	4.131514e-08	1.777806e-38	3.564342e-12	2.884665e-27	1.045657e-28	1.983028e-34	1.097666e-76	1.131741e-45	0.07034369	0.9030117	0.0008230328	5.980254e-15	1.450051e-38	0.02582149	7.270306e-27	2.150274e-27	1.718402e-20	0.8975624	unknown
TGME49_312140	hypothetical protein	unknown	nucleus - chromatin	2.13679e-19	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	nucleolus	0.9999999	0.9999998	1	1.013301e-06	1.23111e-05	3.008172e-10	5.053985e-21	3.404931e-10	2.653423e-10	5.421962e-27	2.340886e-12	4.973656e-40	1.112572e-29	4.242004e-31	7.110378e-08	2.416237e-60	2.191436e-15	1.597867e-30	1.526903e-41	4.029709e-37	4.302116e-80	9.340635e-46	0.9999999	1.000747e-16	2.392921e-13	7.698892e-17	4.715723e-40	1.449901e-09	1.05185e-24	1.600848e-26	1.604976e-14	0.9999876	nucleolus
TGME49_236250	regulator of chromosome condensation (RCC1) repeat-containing protein	mitochondrion - soluble	mitochondrion - soluble	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	mitochondrion - soluble	mitochondrion - soluble	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	mitochondrion - soluble
TGME49_215690	hypothetical protein	unknown	apicoplast	1	5.549771e-12	4.570405e-12	9.135282e-12	1.273024e-11	1.53435e-11	5.22332e-12	1	1.537401e-10	4.10516e-11	8.488265e-12	7.345161e-11	3.917504e-12	3.336422e-11	2.676168e-11	1.665126e-11	6.199591e-11	6.824212e-11	1.01001e-11	1.552063e-10	1.166499e-10	3.787978e-11	1.59925e-11	1.012569e-11	1.860867e-11	1.599636e-11	2.938118e-12	9.658438e-10	1	apicoplast	apicoplast	1	0.9999998	1	6.589165e-07	1.758078e-10	2.134315e-32	4.807219e-40	2.206194e-31	9.970136e-31	2.340227e-18	4.865781e-29	1	1.640171e-58	1.503426e-18	8.635169e-16	3.242312e-42	4.435636e-08	4.746585e-28	4.411925e-26	1.853491e-29	2.71997e-89	3.738757e-63	3.872427e-17	1.770562e-37	3.569245e-53	1.09083e-15	3.660826e-32	3.080578e-10	7.761522e-23	1.201265e-28	7.138517e-33	1	apicoplast
TGME49_270780	DNA-directed RNA polymerase II RPB6	unknown	nucleus - non-chromatin	2.373922e-67	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	nucleolus	0.9999997	0.999999	1	4.027845e-06	6.584996e-05	2.024582e-07	2.194181e-17	9.820163e-08	8.914136e-21	4.039738e-49	5.073488e-21	2.976666e-86	2.196163e-36	6.094884e-58	1.05682e-16	3.973475e-150	8.479863e-34	4.682909e-62	2.539207e-59	4.434333e-59	8.814326e-119	1.318556e-90	0.9999997	2.334787e-42	5.810286e-21	3.901292e-32	6.257803e-59	2.166842e-21	1.421498e-49	5.005334e-52	1.241108e-16	0.9999338	nucleolus
TGME49_248680	hypothetical protein	unknown	nucleus - chromatin	0.9788111	0.0001217522	0.0001002666	0.0002004119	0.000279279	0.0003366093	0.0001145904	0.0009242512	0.003372786	0.0009005995	0.0001862175	0.001611398	8.59431e-05	0.000731952	0.0005871039	0.0003652993	0.001360081	0.001497111	0.0002215782	0.982216	0.002559093	0.0008310153	0.0003508471	0.0002221398	0.0004082412	0.0003509319	6.44571e-05	0.0211889	0.9580712	unknown	nucleus - chromatin	0.9669691	0.9146698	0.9909389	0.1396296	0.001252827	4.222801e-14	2.137512e-30	4.492805e-14	2.52945e-12	1.396076e-18	6.000332e-07	1.700691e-43	7.826463e-30	1.196509e-09	7.013966e-12	8.215875e-36	1.415562e-21	7.783514e-35	4.164114e-41	1.352139e-41	6.50936e-53	1.54665e-26	0.03302775	0.9669691	2.436238e-06	1.382827e-20	3.81151e-48	6.533499e-08	4.875466e-22	7.622886e-31	5.060954e-13	0.9657577	unknown
TGME49_226280	ribosomal protein L28, putative	unknown	mitochondrion - soluble	1	2.801484e-11	2.307107e-11	4.611424e-11	6.426133e-11	7.745289e-11	2.636694e-11	2.126677e-10	7.760688e-10	2.072255e-10	4.284815e-11	3.707784e-10	1.977527e-11	1.684202e-10	1.35091e-10	8.405437e-11	3.129508e-10	1	5.098455e-11	7.834698e-10	5.888401e-10	1.912143e-10	8.072897e-11	5.111377e-11	9.393519e-11	8.074847e-11	1.48314e-11	4.875509e-09	1	mitochondrion - soluble	mitochondrion - soluble	1	1	1	1.693388e-10	1.820955e-10	2.685962e-42	4.849981e-40	4.279073e-33	2.871959e-38	6.389572e-30	3.739322e-25	7.125441e-73	1.516428e-104	8.085508e-19	1.542519e-26	1.386214e-43	4.940944e-31	2.57272e-48	3.395784e-51	3.030307e-54	2.509531e-18	1	6.382174e-12	7.093052e-37	5.550194e-58	1.98081e-31	6.438343e-56	2.518081e-21	3.511963e-20	2.198046e-39	4.359185e-25	1	mitochondrion - soluble
TGME49_221710	TBC domain-containing protein	unknown	nucleus - chromatin	9.852928e-14	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	9.702847e-27	unknown	nucleolus	0.9921997	0.9449449	1	0.0276577	3.621917e-05	2.905043e-06	4.339436e-22	1.188065e-13	6.179774e-17	4.872359e-29	5.152453e-12	5.756526e-47	2.849038e-18	9.516194e-25	0.007796721	5.234632e-71	1.533381e-14	2.228608e-29	7.964561e-42	4.854119e-39	8.056857e-88	3.974904e-57	0.9921997	3.994432e-11	9.71494e-23	1.607782e-18	5.152803e-39	6.296896e-07	1.180931e-32	2.10771e-31	9.200644e-20	0.9921638	nucleolus
TGME49_230840	hypothetical protein	unknown	Golgi	1.030205e-25	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	PM - peripheral 2	0.8881322	0.05288229	0.9999961	0.1043161	0.003266614	6.450741e-23	2.282278e-29	5.124327e-28	1.628157e-25	3.453924e-16	1.37945e-20	6.344581e-13	1.691125e-56	1.036502e-16	0.006366998	1.720776e-20	0.1054861	3.336046e-06	1.143318e-16	2.498867e-15	7.313094e-76	5.466298e-57	7.322566e-09	3.560374e-33	1.326541e-69	1.13331e-05	6.537631e-10	0.8881322	6.143986e-16	2.078083e-11	9.146086e-25	0.8852311	unknown
TGME49_284630	hypothetical protein	unknown	nucleus - chromatin	0.9898527	5.751889e-05	4.736856e-05	9.467982e-05	0.0001319387	0.000159023	5.41355e-05	0.0004366404	0.001593392	0.0004254667	8.797402e-05	0.0007612666	4.060176e-05	0.0003457932	0.0002773632	0.0001725769	0.0006425375	0.0007072744	0.0001046793	0.9914612	0.00134613	0.0003925933	0.0001657493	0.0001049447	0.0001928638	0.0001657894	3.045122e-05	0.01001019	0.979944	unknown	nucleus - chromatin	0.9850252	0.9426193	0.9984713	0.07929312	0.0005093472	3.420512e-06	6.441819e-29	1.60932e-09	1.551468e-08	8.577302e-34	4.219253e-17	7.560632e-44	1.096719e-08	1.491408e-25	9.806193e-14	1.360163e-77	2.021455e-22	3.205613e-41	8.197324e-44	7.915547e-49	1.637665e-96	1.209119e-57	0.0003867603	0.9850252	0.01147818	3.014917e-21	1.947738e-46	0.003106423	5.621831e-39	3.626962e-40	1.990242e-22	0.9845235	unknown
TGME49_224970	nucleolar protein	unknown	nucleus - chromatin	1.620935e-136	0.005746033	0.004732033	0.009458343	0.01318043	0.01588611	0.005408038	0.04361959	0.159177	0.04250335	0.008788445	0.07604915	0.004056043	0.03454412	0.02770808	0.01724012	0.06418834	0.07065543	0.01045728	0.160695	0.1207751	0.03921936	0.01655806	0.01048378	0.01926674	0.01656206	0.003042021	1	0	unknown	nucleolus	0.9993266	0.99821	0.9999714	0.00453554	0.005157578	5.225082e-28	3.305612e-10	0.0001831547	2.579336e-13	7.213414e-37	6.054091e-13	9.696038e-93	1.024204e-85	8.309051e-43	2.95786e-12	3.281567e-127	1.106201e-21	2.296435e-48	1.729457e-49	9.755916e-50	3.97463e-106	8.08664e-92	0.9993266	4.376108e-46	2.357357e-38	3.355493e-16	2.917155e-46	8.217404e-39	6.327007e-36	3.607024e-42	0.0004902093	0.9941725	nucleolus
TGME49_261540	DNA-directed RNA polymerase I RPAC2	unknown	nucleus - non-chromatin	0.999149	4.873833e-06	4.01375e-06	8.022646e-06	1.117975e-05	1.347473e-05	4.587143e-06	3.69985e-05	0.0001350152	3.60517e-05	7.454433e-06	6.450553e-05	3.440369e-06	2.930061e-05	2.350223e-05	1.462322e-05	5.444508e-05	5.993053e-05	8.86995e-06	0.0001391426	0.9992514	3.326619e-05	1.404468e-05	8.892431e-06	1.634221e-05	1.404808e-05	2.580268e-06	0.0008482084	0.9983015	nucleus - non-chromatin	nucleus - non-chromatin	0.971984	0.9169549	0.9923211	0.1240147	4.612248e-05	7.729551e-11	2.992189e-27	1.651861e-08	9.495309e-07	4.671136e-35	2.468373e-10	4.34531e-60	7.525862e-21	4.371691e-25	3.374234e-16	3.307672e-93	4.30324e-29	1.427204e-52	6.200851e-51	1.947572e-51	5.077344e-92	2.775153e-55	0.02762229	0.0003927739	0.971984	1.727594e-31	2.021526e-56	7.939886e-15	1.506622e-36	4.096035e-44	1.78921e-17	0.9719391	unknown
TGME49_252210	pentatricopeptide repeat domain-containing protein	unknown	nucleus - chromatin	0.9996788	1.844833e-06	1.519276e-06	3.036714e-06	4.231736e-06	5.100427e-06	1.736315e-06	1.400459e-05	5.110567e-05	1.364621e-05	2.821636e-06	2.441649e-05	1.302241e-06	1.10908e-05	8.896011e-06	5.535148e-06	2.060843e-05	2.268477e-05	3.357434e-06	0.9997304	3.89147e-05	1.259184e-05	5.316163e-06	3.365943e-06	6.185819e-06	5.317447e-06	9.766774e-07	0.000321062	0.9993578	nucleus - chromatin	nucleus - chromatin	0.9995764	0.9985567	0.9999717	0.003643614	2.404847e-05	3.747124e-14	2.217491e-34	1.146168e-16	2.37745e-10	3.796706e-19	4.49993e-15	2.924037e-33	5.926347e-23	1.044467e-09	2.220984e-15	2.796156e-31	5.39119e-17	1.857457e-33	5.926408e-36	3.833563e-42	2.102462e-65	6.796711e-32	1.445261e-06	0.9995764	2.541166e-05	1.334866e-20	1.226326e-46	0.0003967735	2.176023e-24	5.646043e-31	7.629282e-23	0.9995523	nucleus - chromatin
TGME49_290900	hydrolase, NUDIX family protein	unknown	mitochondrion - soluble	1	4.529897e-11	3.730509e-11	7.456505e-11	1.039082e-10	1.252385e-10	4.263438e-11	3.438759e-10	1.254875e-09	3.350761e-10	6.928389e-11	5.995351e-10	3.19759e-11	2.723293e-10	2.184372e-10	1.359129e-10	5.060301e-10	1	8.244016e-11	1.266842e-09	9.521331e-10	3.091866e-10	1.305358e-10	8.264911e-11	1.518898e-10	1.305673e-10	2.398184e-11	7.883521e-09	1	mitochondrion - soluble	mitochondrion - soluble	1	1	1	2.525262e-13	1.315245e-09	1.25465e-38	3.633566e-40	6.245744e-37	2.773551e-43	6.892219e-26	3.71038e-24	7.110509e-72	1.426395e-86	6.915712e-23	6.090822e-27	1.205287e-61	1.116924e-30	1.913117e-43	9.026202e-50	5.12706e-53	6.330915e-30	1	6.553249e-15	1.879544e-33	5.801968e-70	5.974288e-35	1.145722e-59	6.829619e-19	1.043107e-15	1.026915e-40	2.307919e-27	1	mitochondrion - soluble
